result,pnl,tick,time_window,entry,date,month
TIMEOUT,-1138.3919999999998,15,20,582.0,2024-01-08,2024-01
TIMEOUT,-138.39199999999983,15,30,582.0,2024-01-08,2024-01
TIMEOUT,-2146.216,1,5,586.0,2024-01-11,2024-01
TIMEOUT,-2146.216,1,10,586.0,2024-01-11,2024-01
TIMEOUT,-3146.216,1,15,586.0,2024-01-11,2024-01
TIMEOUT,-3146.216,1,20,586.0,2024-01-11,2024-01
TIMEOUT,-3146.216,1,30,586.0,2024-01-11,2024-01
TIMEOUT,-2146.216,2,5,586.0,2024-01-11,2024-01
TIMEOUT,-2146.216,2,10,586.0,2024-01-11,2024-01
TIMEOUT,-3146.216,2,15,586.0,2024-01-11,2024-01
TIMEOUT,-3146.216,2,20,586.0,2024-01-11,2024-01
TIMEOUT,-3146.216,2,30,586.0,2024-01-11,2024-01
TIMEOUT,-2146.216,3,5,586.0,2024-01-11,2024-01
TIMEOUT,-2146.216,3,10,586.0,2024-01-11,2024-01
TIMEOUT,-3146.216,3,15,586.0,2024-01-11,2024-01
TIMEOUT,-3146.216,3,20,586.0,2024-01-11,2024-01
TIMEOUT,-3146.216,3,30,586.0,2024-01-11,2024-01
TIMEOUT,-2146.216,5,5,586.0,2024-01-11,2024-01
TIMEOUT,-2146.216,5,10,586.0,2024-01-11,2024-01
TIMEOUT,-3146.216,5,15,586.0,2024-01-11,2024-01
TIMEOUT,-3146.216,5,20,586.0,2024-01-11,2024-01
TIMEOUT,-3146.216,5,30,586.0,2024-01-11,2024-01
TIMEOUT,-2146.216,8,5,586.0,2024-01-11,2024-01
TIMEOUT,-2146.216,8,10,586.0,2024-01-11,2024-01
TIMEOUT,-3146.216,8,15,586.0,2024-01-11,2024-01
TIMEOUT,-3146.216,8,20,586.0,2024-01-11,2024-01
TIMEOUT,-3146.216,8,30,586.0,2024-01-11,2024-01
TIMEOUT,-2146.216,10,5,586.0,2024-01-11,2024-01
TIMEOUT,-2146.216,10,10,586.0,2024-01-11,2024-01
TIMEOUT,-3146.216,10,15,586.0,2024-01-11,2024-01
TIMEOUT,-3146.216,10,20,586.0,2024-01-11,2024-01
TIMEOUT,-3146.216,10,30,586.0,2024-01-11,2024-01
TIMEOUT,-2146.216,15,5,586.0,2024-01-11,2024-01
TIMEOUT,-2146.216,15,10,586.0,2024-01-11,2024-01
TIMEOUT,-3146.216,15,15,586.0,2024-01-11,2024-01
TIMEOUT,-3146.216,15,20,586.0,2024-01-11,2024-01
TIMEOUT,-3146.216,15,30,586.0,2024-01-11,2024-01
TIMEOUT,-2154.04,1,5,590.0,2024-01-15,2024-01
TIMEOUT,-3154.04,1,10,590.0,2024-01-15,2024-01
TIMEOUT,-5154.04,1,15,590.0,2024-01-15,2024-01
TIMEOUT,-4154.04,1,20,590.0,2024-01-15,2024-01
TIMEOUT,-4154.04,1,30,590.0,2024-01-15,2024-01
TIMEOUT,-2154.04,2,5,590.0,2024-01-15,2024-01
TIMEOUT,-3154.04,2,10,590.0,2024-01-15,2024-01
TIMEOUT,-5154.04,2,15,590.0,2024-01-15,2024-01
TIMEOUT,-4154.04,2,20,590.0,2024-01-15,2024-01
TIMEOUT,-4154.04,2,30,590.0,2024-01-15,2024-01
TIMEOUT,-2154.04,3,5,590.0,2024-01-15,2024-01
TIMEOUT,-3154.04,3,10,590.0,2024-01-15,2024-01
TIMEOUT,-5154.04,3,15,590.0,2024-01-15,2024-01
TIMEOUT,-4154.04,3,20,590.0,2024-01-15,2024-01
TIMEOUT,-4154.04,3,30,590.0,2024-01-15,2024-01
TIMEOUT,-2154.04,5,5,590.0,2024-01-15,2024-01
TIMEOUT,-3154.04,5,10,590.0,2024-01-15,2024-01
TIMEOUT,-5154.04,5,15,590.0,2024-01-15,2024-01
TIMEOUT,-4154.04,5,20,590.0,2024-01-15,2024-01
TIMEOUT,-4154.04,5,30,590.0,2024-01-15,2024-01
TIMEOUT,-2154.04,8,5,590.0,2024-01-15,2024-01
TIMEOUT,-3154.04,8,10,590.0,2024-01-15,2024-01
TIMEOUT,-5154.04,8,15,590.0,2024-01-15,2024-01
TIMEOUT,-4154.04,8,20,590.0,2024-01-15,2024-01
TIMEOUT,-4154.04,8,30,590.0,2024-01-15,2024-01
TIMEOUT,-2154.04,10,5,590.0,2024-01-15,2024-01
TIMEOUT,-3154.04,10,10,590.0,2024-01-15,2024-01
TIMEOUT,-5154.04,10,15,590.0,2024-01-15,2024-01
TIMEOUT,-4154.04,10,20,590.0,2024-01-15,2024-01
TIMEOUT,-4154.04,10,30,590.0,2024-01-15,2024-01
TIMEOUT,-2154.04,15,5,590.0,2024-01-15,2024-01
TIMEOUT,-3154.04,15,10,590.0,2024-01-15,2024-01
TIMEOUT,-5154.04,15,15,590.0,2024-01-15,2024-01
TIMEOUT,-4154.04,15,20,590.0,2024-01-15,2024-01
TIMEOUT,-4154.04,15,30,590.0,2024-01-15,2024-01
TP,-140.34799999999996,1,5,583.0,2024-01-17,2024-01
TP,-140.34799999999996,1,10,583.0,2024-01-17,2024-01
TP,-140.34799999999996,1,15,583.0,2024-01-17,2024-01
TP,-140.34799999999996,1,20,583.0,2024-01-17,2024-01
TP,-140.34799999999996,1,30,583.0,2024-01-17,2024-01
TIMEOUT,-2140.348,2,5,583.0,2024-01-17,2024-01
TIMEOUT,-2140.348,2,10,583.0,2024-01-17,2024-01
TIMEOUT,-3140.348,2,15,583.0,2024-01-17,2024-01
TIMEOUT,-1140.348,2,20,583.0,2024-01-17,2024-01
TIMEOUT,-1140.348,2,30,583.0,2024-01-17,2024-01
TIMEOUT,-2140.348,3,5,583.0,2024-01-17,2024-01
TIMEOUT,-2140.348,3,10,583.0,2024-01-17,2024-01
TIMEOUT,-3140.348,3,15,583.0,2024-01-17,2024-01
TIMEOUT,-1140.348,3,20,583.0,2024-01-17,2024-01
TIMEOUT,-1140.348,3,30,583.0,2024-01-17,2024-01
TIMEOUT,-2140.348,5,5,583.0,2024-01-17,2024-01
TIMEOUT,-2140.348,5,10,583.0,2024-01-17,2024-01
TIMEOUT,-3140.348,5,15,583.0,2024-01-17,2024-01
TIMEOUT,-1140.348,5,20,583.0,2024-01-17,2024-01
TIMEOUT,-1140.348,5,30,583.0,2024-01-17,2024-01
TIMEOUT,-2140.348,8,5,583.0,2024-01-17,2024-01
TIMEOUT,-2140.348,8,10,583.0,2024-01-17,2024-01
TIMEOUT,-3140.348,8,15,583.0,2024-01-17,2024-01
TIMEOUT,-1140.348,8,20,583.0,2024-01-17,2024-01
TIMEOUT,-1140.348,8,30,583.0,2024-01-17,2024-01
TIMEOUT,-2140.348,10,5,583.0,2024-01-17,2024-01
TIMEOUT,-2140.348,10,10,583.0,2024-01-17,2024-01
TIMEOUT,-3140.348,10,15,583.0,2024-01-17,2024-01
TIMEOUT,-1140.348,10,20,583.0,2024-01-17,2024-01
TIMEOUT,-1140.348,10,30,583.0,2024-01-17,2024-01
TIMEOUT,-2140.348,15,5,583.0,2024-01-17,2024-01
TIMEOUT,-2140.348,15,10,583.0,2024-01-17,2024-01
TIMEOUT,-3140.348,15,15,583.0,2024-01-17,2024-01
TIMEOUT,-1140.348,15,20,583.0,2024-01-17,2024-01
TIMEOUT,-1140.348,15,30,583.0,2024-01-17,2024-01
TP,-146.2159999999999,1,5,586.0,2024-01-18,2024-01
TP,-146.2159999999999,1,10,586.0,2024-01-18,2024-01
TP,-146.2159999999999,1,15,586.0,2024-01-18,2024-01
TP,-146.2159999999999,1,20,586.0,2024-01-18,2024-01
TP,-146.2159999999999,1,30,586.0,2024-01-18,2024-01
TIMEOUT,-1146.216,2,5,586.0,2024-01-18,2024-01
TP,853.7840000000001,2,10,586.0,2024-01-18,2024-01
TP,853.7840000000001,2,15,586.0,2024-01-18,2024-01
TP,853.7840000000001,2,20,586.0,2024-01-18,2024-01
TP,853.7840000000001,2,30,586.0,2024-01-18,2024-01
TIMEOUT,-1146.216,3,5,586.0,2024-01-18,2024-01
TP,1853.784,3,10,586.0,2024-01-18,2024-01
TP,1853.784,3,15,586.0,2024-01-18,2024-01
TP,1853.784,3,20,586.0,2024-01-18,2024-01
TP,1853.784,3,30,586.0,2024-01-18,2024-01
TIMEOUT,-1146.216,5,5,586.0,2024-01-18,2024-01
TIMEOUT,853.7840000000001,5,10,586.0,2024-01-18,2024-01
TIMEOUT,853.7840000000001,5,15,586.0,2024-01-18,2024-01
TIMEOUT,853.7840000000001,5,20,586.0,2024-01-18,2024-01
TIMEOUT,853.7840000000001,5,30,586.0,2024-01-18,2024-01
TIMEOUT,-1146.216,8,5,586.0,2024-01-18,2024-01
TIMEOUT,853.7840000000001,8,10,586.0,2024-01-18,2024-01
TIMEOUT,853.7840000000001,8,15,586.0,2024-01-18,2024-01
TIMEOUT,853.7840000000001,8,20,586.0,2024-01-18,2024-01
TIMEOUT,853.7840000000001,8,30,586.0,2024-01-18,2024-01
TIMEOUT,-1146.216,10,5,586.0,2024-01-18,2024-01
TIMEOUT,853.7840000000001,10,10,586.0,2024-01-18,2024-01
TIMEOUT,853.7840000000001,10,15,586.0,2024-01-18,2024-01
TIMEOUT,853.7840000000001,10,20,586.0,2024-01-18,2024-01
TIMEOUT,853.7840000000001,10,30,586.0,2024-01-18,2024-01
TIMEOUT,-1146.216,15,5,586.0,2024-01-18,2024-01
TIMEOUT,853.7840000000001,15,10,586.0,2024-01-18,2024-01
TIMEOUT,853.7840000000001,15,15,586.0,2024-01-18,2024-01
TIMEOUT,853.7840000000001,15,20,586.0,2024-01-18,2024-01
TIMEOUT,853.7840000000001,15,30,586.0,2024-01-18,2024-01
TIMEOUT,-7222.5,1,5,625.0,2024-01-19,2024-01
TIMEOUT,-9222.5,1,10,625.0,2024-01-19,2024-01
TIMEOUT,-9222.5,1,15,625.0,2024-01-19,2024-01
TIMEOUT,-9222.5,1,20,625.0,2024-01-19,2024-01
TIMEOUT,-11222.5,1,30,625.0,2024-01-19,2024-01
TIMEOUT,-7222.5,2,5,625.0,2024-01-19,2024-01
TIMEOUT,-9222.5,2,10,625.0,2024-01-19,2024-01
TIMEOUT,-9222.5,2,15,625.0,2024-01-19,2024-01
TIMEOUT,-9222.5,2,20,625.0,2024-01-19,2024-01
TIMEOUT,-11222.5,2,30,625.0,2024-01-19,2024-01
TIMEOUT,-7222.5,3,5,625.0,2024-01-19,2024-01
TIMEOUT,-9222.5,3,10,625.0,2024-01-19,2024-01
TIMEOUT,-9222.5,3,15,625.0,2024-01-19,2024-01
TIMEOUT,-9222.5,3,20,625.0,2024-01-19,2024-01
TIMEOUT,-11222.5,3,30,625.0,2024-01-19,2024-01
TIMEOUT,-7222.5,5,5,625.0,2024-01-19,2024-01
TIMEOUT,-9222.5,5,10,625.0,2024-01-19,2024-01
TIMEOUT,-9222.5,5,15,625.0,2024-01-19,2024-01
TIMEOUT,-9222.5,5,20,625.0,2024-01-19,2024-01
TIMEOUT,-11222.5,5,30,625.0,2024-01-19,2024-01
TIMEOUT,-7222.5,8,5,625.0,2024-01-19,2024-01
TIMEOUT,-9222.5,8,10,625.0,2024-01-19,2024-01
TIMEOUT,-9222.5,8,15,625.0,2024-01-19,2024-01
TIMEOUT,-9222.5,8,20,625.0,2024-01-19,2024-01
TIMEOUT,-11222.5,8,30,625.0,2024-01-19,2024-01
TIMEOUT,-7222.5,10,5,625.0,2024-01-19,2024-01
TIMEOUT,-9222.5,10,10,625.0,2024-01-19,2024-01
TIMEOUT,-9222.5,10,15,625.0,2024-01-19,2024-01
TIMEOUT,-9222.5,10,20,625.0,2024-01-19,2024-01
TIMEOUT,-11222.5,10,30,625.0,2024-01-19,2024-01
TIMEOUT,-7222.5,15,5,625.0,2024-01-19,2024-01
TIMEOUT,-9222.5,15,10,625.0,2024-01-19,2024-01
TIMEOUT,-9222.5,15,15,625.0,2024-01-19,2024-01
TIMEOUT,-9222.5,15,20,625.0,2024-01-19,2024-01
TIMEOUT,-11222.5,15,30,625.0,2024-01-19,2024-01
TIMEOUT,-1230.324,1,5,629.0,2024-01-23,2024-01
TIMEOUT,-2230.324,1,10,629.0,2024-01-23,2024-01
TIMEOUT,-4230.3240000000005,1,15,629.0,2024-01-23,2024-01
TIMEOUT,-2230.324,1,20,629.0,2024-01-23,2024-01
TIMEOUT,-3230.324,1,30,629.0,2024-01-23,2024-01
TIMEOUT,-1230.324,2,5,629.0,2024-01-23,2024-01
TIMEOUT,-2230.324,2,10,629.0,2024-01-23,2024-01
TIMEOUT,-4230.3240000000005,2,15,629.0,2024-01-23,2024-01
TIMEOUT,-2230.324,2,20,629.0,2024-01-23,2024-01
TIMEOUT,-3230.324,2,30,629.0,2024-01-23,2024-01
TIMEOUT,-1230.324,3,5,629.0,2024-01-23,2024-01
TIMEOUT,-2230.324,3,10,629.0,2024-01-23,2024-01
TIMEOUT,-4230.3240000000005,3,15,629.0,2024-01-23,2024-01
TIMEOUT,-2230.324,3,20,629.0,2024-01-23,2024-01
TIMEOUT,-3230.324,3,30,629.0,2024-01-23,2024-01
TIMEOUT,-1230.324,5,5,629.0,2024-01-23,2024-01
TIMEOUT,-2230.324,5,10,629.0,2024-01-23,2024-01
TIMEOUT,-4230.3240000000005,5,15,629.0,2024-01-23,2024-01
TIMEOUT,-2230.324,5,20,629.0,2024-01-23,2024-01
TIMEOUT,-3230.324,5,30,629.0,2024-01-23,2024-01
TIMEOUT,-1230.324,8,5,629.0,2024-01-23,2024-01
TIMEOUT,-2230.324,8,10,629.0,2024-01-23,2024-01
TIMEOUT,-4230.3240000000005,8,15,629.0,2024-01-23,2024-01
TIMEOUT,-2230.324,8,20,629.0,2024-01-23,2024-01
TIMEOUT,-3230.324,8,30,629.0,2024-01-23,2024-01
TIMEOUT,-1230.324,10,5,629.0,2024-01-23,2024-01
TIMEOUT,-2230.324,10,10,629.0,2024-01-23,2024-01
TIMEOUT,-4230.3240000000005,10,15,629.0,2024-01-23,2024-01
TIMEOUT,-2230.324,10,20,629.0,2024-01-23,2024-01
TIMEOUT,-3230.324,10,30,629.0,2024-01-23,2024-01
TIMEOUT,-1230.324,15,5,629.0,2024-01-23,2024-01
TIMEOUT,-2230.324,15,10,629.0,2024-01-23,2024-01
TIMEOUT,-4230.3240000000005,15,15,629.0,2024-01-23,2024-01
TIMEOUT,-2230.324,15,20,629.0,2024-01-23,2024-01
TIMEOUT,-3230.324,15,30,629.0,2024-01-23,2024-01
TIMEOUT,-4259.664,1,5,644.0,2024-01-26,2024-01
TP,-259.664,1,10,644.0,2024-01-26,2024-01
TP,-259.664,1,15,644.0,2024-01-26,2024-01
TP,-259.664,1,20,644.0,2024-01-26,2024-01
TP,-259.664,1,30,644.0,2024-01-26,2024-01
TIMEOUT,-4259.664,2,5,644.0,2024-01-26,2024-01
TP,740.336,2,10,644.0,2024-01-26,2024-01
TP,740.336,2,15,644.0,2024-01-26,2024-01
TP,740.336,2,20,644.0,2024-01-26,2024-01
TP,740.336,2,30,644.0,2024-01-26,2024-01
TIMEOUT,-4259.664,3,5,644.0,2024-01-26,2024-01
TIMEOUT,-259.664,3,10,644.0,2024-01-26,2024-01
TIMEOUT,-259.664,3,15,644.0,2024-01-26,2024-01
TIMEOUT,-1259.664,3,20,644.0,2024-01-26,2024-01
TIMEOUT,-2259.6639999999998,3,30,644.0,2024-01-26,2024-01
TIMEOUT,-4259.664,5,5,644.0,2024-01-26,2024-01
TIMEOUT,-259.664,5,10,644.0,2024-01-26,2024-01
TIMEOUT,-259.664,5,15,644.0,2024-01-26,2024-01
TIMEOUT,-1259.664,5,20,644.0,2024-01-26,2024-01
TIMEOUT,-2259.6639999999998,5,30,644.0,2024-01-26,2024-01
TIMEOUT,-4259.664,8,5,644.0,2024-01-26,2024-01
TIMEOUT,-259.664,8,10,644.0,2024-01-26,2024-01
TIMEOUT,-259.664,8,15,644.0,2024-01-26,2024-01
TIMEOUT,-1259.664,8,20,644.0,2024-01-26,2024-01
TIMEOUT,-2259.6639999999998,8,30,644.0,2024-01-26,2024-01
TIMEOUT,-4259.664,10,5,644.0,2024-01-26,2024-01
TIMEOUT,-259.664,10,10,644.0,2024-01-26,2024-01
TIMEOUT,-259.664,10,15,644.0,2024-01-26,2024-01
TIMEOUT,-1259.664,10,20,644.0,2024-01-26,2024-01
TIMEOUT,-2259.6639999999998,10,30,644.0,2024-01-26,2024-01
TIMEOUT,-4259.664,15,5,644.0,2024-01-26,2024-01
TIMEOUT,-259.664,15,10,644.0,2024-01-26,2024-01
TIMEOUT,-259.664,15,15,644.0,2024-01-26,2024-01
TIMEOUT,-1259.664,15,20,644.0,2024-01-26,2024-01
TIMEOUT,-2259.6639999999998,15,30,644.0,2024-01-26,2024-01
TP,-363.3319999999999,1,5,697.0,2024-02-16,2024-02
TP,-363.3319999999999,1,10,697.0,2024-02-16,2024-02
TP,-363.3319999999999,1,15,697.0,2024-02-16,2024-02
TP,-363.3319999999999,1,20,697.0,2024-02-16,2024-02
TP,-363.3319999999999,1,30,697.0,2024-02-16,2024-02
TP,636.6680000000001,2,5,697.0,2024-02-16,2024-02
TP,636.6680000000001,2,10,697.0,2024-02-16,2024-02
TP,636.6680000000001,2,15,697.0,2024-02-16,2024-02
TP,636.6680000000001,2,20,697.0,2024-02-16,2024-02
TP,636.6680000000001,2,30,697.0,2024-02-16,2024-02
TIMEOUT,-2363.332,3,5,697.0,2024-02-16,2024-02
TIMEOUT,-4363.332,3,10,697.0,2024-02-16,2024-02
TIMEOUT,-3363.332,3,15,697.0,2024-02-16,2024-02
TIMEOUT,-6363.332,3,20,697.0,2024-02-16,2024-02
TIMEOUT,-5363.332,3,30,697.0,2024-02-16,2024-02
TIMEOUT,-2363.332,5,5,697.0,2024-02-16,2024-02
TIMEOUT,-4363.332,5,10,697.0,2024-02-16,2024-02
TIMEOUT,-3363.332,5,15,697.0,2024-02-16,2024-02
TIMEOUT,-6363.332,5,20,697.0,2024-02-16,2024-02
TIMEOUT,-5363.332,5,30,697.0,2024-02-16,2024-02
TIMEOUT,-2363.332,8,5,697.0,2024-02-16,2024-02
TIMEOUT,-4363.332,8,10,697.0,2024-02-16,2024-02
TIMEOUT,-3363.332,8,15,697.0,2024-02-16,2024-02
TIMEOUT,-6363.332,8,20,697.0,2024-02-16,2024-02
TIMEOUT,-5363.332,8,30,697.0,2024-02-16,2024-02
TIMEOUT,-2363.332,10,5,697.0,2024-02-16,2024-02
TIMEOUT,-4363.332,10,10,697.0,2024-02-16,2024-02
TIMEOUT,-3363.332,10,15,697.0,2024-02-16,2024-02
TIMEOUT,-6363.332,10,20,697.0,2024-02-16,2024-02
TIMEOUT,-5363.332,10,30,697.0,2024-02-16,2024-02
TIMEOUT,-2363.332,15,5,697.0,2024-02-16,2024-02
TIMEOUT,-4363.332,15,10,697.0,2024-02-16,2024-02
TIMEOUT,-3363.332,15,15,697.0,2024-02-16,2024-02
TIMEOUT,-6363.332,15,20,697.0,2024-02-16,2024-02
TIMEOUT,-5363.332,15,30,697.0,2024-02-16,2024-02
TIMEOUT,-4359.42,1,5,695.0,2024-02-22,2024-02
TIMEOUT,-4359.42,1,10,695.0,2024-02-22,2024-02
TIMEOUT,-3359.42,1,15,695.0,2024-02-22,2024-02
TIMEOUT,-4359.42,1,20,695.0,2024-02-22,2024-02
TIMEOUT,-6359.42,1,30,695.0,2024-02-22,2024-02
TIMEOUT,-4359.42,2,5,695.0,2024-02-22,2024-02
TIMEOUT,-4359.42,2,10,695.0,2024-02-22,2024-02
TIMEOUT,-3359.42,2,15,695.0,2024-02-22,2024-02
TIMEOUT,-4359.42,2,20,695.0,2024-02-22,2024-02
TIMEOUT,-6359.42,2,30,695.0,2024-02-22,2024-02
TIMEOUT,-4359.42,3,5,695.0,2024-02-22,2024-02
TIMEOUT,-4359.42,3,10,695.0,2024-02-22,2024-02
TIMEOUT,-3359.42,3,15,695.0,2024-02-22,2024-02
TIMEOUT,-4359.42,3,20,695.0,2024-02-22,2024-02
TIMEOUT,-6359.42,3,30,695.0,2024-02-22,2024-02
TIMEOUT,-4359.42,5,5,695.0,2024-02-22,2024-02
TIMEOUT,-4359.42,5,10,695.0,2024-02-22,2024-02
TIMEOUT,-3359.42,5,15,695.0,2024-02-22,2024-02
TIMEOUT,-4359.42,5,20,695.0,2024-02-22,2024-02
TIMEOUT,-6359.42,5,30,695.0,2024-02-22,2024-02
TIMEOUT,-4359.42,8,5,695.0,2024-02-22,2024-02
TIMEOUT,-4359.42,8,10,695.0,2024-02-22,2024-02
TIMEOUT,-3359.42,8,15,695.0,2024-02-22,2024-02
TIMEOUT,-4359.42,8,20,695.0,2024-02-22,2024-02
TIMEOUT,-6359.42,8,30,695.0,2024-02-22,2024-02
TIMEOUT,-4359.42,10,5,695.0,2024-02-22,2024-02
TIMEOUT,-4359.42,10,10,695.0,2024-02-22,2024-02
TIMEOUT,-3359.42,10,15,695.0,2024-02-22,2024-02
TIMEOUT,-4359.42,10,20,695.0,2024-02-22,2024-02
TIMEOUT,-6359.42,10,30,695.0,2024-02-22,2024-02
TIMEOUT,-4359.42,15,5,695.0,2024-02-22,2024-02
TIMEOUT,-4359.42,15,10,695.0,2024-02-22,2024-02
TIMEOUT,-3359.42,15,15,695.0,2024-02-22,2024-02
TIMEOUT,-4359.42,15,20,695.0,2024-02-22,2024-02
TIMEOUT,-6359.42,15,30,695.0,2024-02-22,2024-02
TP,-369.20000000000005,1,5,700.0,2024-02-27,2024-02
TP,-369.20000000000005,1,10,700.0,2024-02-27,2024-02
TP,-369.20000000000005,1,15,700.0,2024-02-27,2024-02
TP,-369.20000000000005,1,20,700.0,2024-02-27,2024-02
TP,-369.20000000000005,1,30,700.0,2024-02-27,2024-02
TIMEOUT,-1369.2,2,5,700.0,2024-02-27,2024-02
TIMEOUT,-1369.2,2,10,700.0,2024-02-27,2024-02
TIMEOUT,-2369.2,2,15,700.0,2024-02-27,2024-02
TIMEOUT,-2369.2,2,20,700.0,2024-02-27,2024-02
TIMEOUT,-2369.2,2,30,700.0,2024-02-27,2024-02
TIMEOUT,-1369.2,3,5,700.0,2024-02-27,2024-02
TIMEOUT,-1369.2,3,10,700.0,2024-02-27,2024-02
TIMEOUT,-2369.2,3,15,700.0,2024-02-27,2024-02
TIMEOUT,-2369.2,3,20,700.0,2024-02-27,2024-02
TIMEOUT,-2369.2,3,30,700.0,2024-02-27,2024-02
TIMEOUT,-1369.2,5,5,700.0,2024-02-27,2024-02
TIMEOUT,-1369.2,5,10,700.0,2024-02-27,2024-02
TIMEOUT,-2369.2,5,15,700.0,2024-02-27,2024-02
TIMEOUT,-2369.2,5,20,700.0,2024-02-27,2024-02
TIMEOUT,-2369.2,5,30,700.0,2024-02-27,2024-02
TIMEOUT,-1369.2,8,5,700.0,2024-02-27,2024-02
TIMEOUT,-1369.2,8,10,700.0,2024-02-27,2024-02
TIMEOUT,-2369.2,8,15,700.0,2024-02-27,2024-02
TIMEOUT,-2369.2,8,20,700.0,2024-02-27,2024-02
TIMEOUT,-2369.2,8,30,700.0,2024-02-27,2024-02
TIMEOUT,-1369.2,10,5,700.0,2024-02-27,2024-02
TIMEOUT,-1369.2,10,10,700.0,2024-02-27,2024-02
TIMEOUT,-2369.2,10,15,700.0,2024-02-27,2024-02
TIMEOUT,-2369.2,10,20,700.0,2024-02-27,2024-02
TIMEOUT,-2369.2,10,30,700.0,2024-02-27,2024-02
TIMEOUT,-1369.2,15,5,700.0,2024-02-27,2024-02
TIMEOUT,-1369.2,15,10,700.0,2024-02-27,2024-02
TIMEOUT,-2369.2,15,15,700.0,2024-02-27,2024-02
TIMEOUT,-2369.2,15,20,700.0,2024-02-27,2024-02
TIMEOUT,-2369.2,15,30,700.0,2024-02-27,2024-02
TP,-351.5959999999998,1,5,691.0,2024-02-29,2024-02
TP,-351.5959999999998,1,10,691.0,2024-02-29,2024-02
TP,-351.5959999999998,1,15,691.0,2024-02-29,2024-02
TP,-351.5959999999998,1,20,691.0,2024-02-29,2024-02
TP,-351.5959999999998,1,30,691.0,2024-02-29,2024-02
TP,648.4040000000002,2,5,691.0,2024-02-29,2024-02
TP,648.4040000000002,2,10,691.0,2024-02-29,2024-02
TP,648.4040000000002,2,15,691.0,2024-02-29,2024-02
TP,648.4040000000002,2,20,691.0,2024-02-29,2024-02
TP,648.4040000000002,2,30,691.0,2024-02-29,2024-02
TIMEOUT,-351.5959999999998,3,5,691.0,2024-02-29,2024-02
TIMEOUT,-351.5959999999998,3,10,691.0,2024-02-29,2024-02
TIMEOUT,-351.5959999999998,3,15,691.0,2024-02-29,2024-02
TIMEOUT,-351.5959999999998,3,20,691.0,2024-02-29,2024-02
TIMEOUT,-351.5959999999998,3,30,691.0,2024-02-29,2024-02
TIMEOUT,-351.5959999999998,5,5,691.0,2024-02-29,2024-02
TIMEOUT,-351.5959999999998,5,10,691.0,2024-02-29,2024-02
TIMEOUT,-351.5959999999998,5,15,691.0,2024-02-29,2024-02
TIMEOUT,-351.5959999999998,5,20,691.0,2024-02-29,2024-02
TIMEOUT,-351.5959999999998,5,30,691.0,2024-02-29,2024-02
TIMEOUT,-351.5959999999998,8,5,691.0,2024-02-29,2024-02
TIMEOUT,-351.5959999999998,8,10,691.0,2024-02-29,2024-02
TIMEOUT,-351.5959999999998,8,15,691.0,2024-02-29,2024-02
TIMEOUT,-351.5959999999998,8,20,691.0,2024-02-29,2024-02
TIMEOUT,-351.5959999999998,8,30,691.0,2024-02-29,2024-02
TIMEOUT,-351.5959999999998,10,5,691.0,2024-02-29,2024-02
TIMEOUT,-351.5959999999998,10,10,691.0,2024-02-29,2024-02
TIMEOUT,-351.5959999999998,10,15,691.0,2024-02-29,2024-02
TIMEOUT,-351.5959999999998,10,20,691.0,2024-02-29,2024-02
TIMEOUT,-351.5959999999998,10,30,691.0,2024-02-29,2024-02
TIMEOUT,-351.5959999999998,15,5,691.0,2024-02-29,2024-02
TIMEOUT,-351.5959999999998,15,10,691.0,2024-02-29,2024-02
TIMEOUT,-351.5959999999998,15,15,691.0,2024-02-29,2024-02
TIMEOUT,-351.5959999999998,15,20,691.0,2024-02-29,2024-02
TIMEOUT,-351.5959999999998,15,30,691.0,2024-02-29,2024-02
TIMEOUT,-4363.332,1,5,697.0,2024-03-01,2024-03
TIMEOUT,-6363.332,1,10,697.0,2024-03-01,2024-03
TIMEOUT,-6363.332,1,15,697.0,2024-03-01,2024-03
TIMEOUT,-7363.332,1,20,697.0,2024-03-01,2024-03
TIMEOUT,-7363.332,1,30,697.0,2024-03-01,2024-03
TIMEOUT,-4363.332,2,5,697.0,2024-03-01,2024-03
TIMEOUT,-6363.332,2,10,697.0,2024-03-01,2024-03
TIMEOUT,-6363.332,2,15,697.0,2024-03-01,2024-03
TIMEOUT,-7363.332,2,20,697.0,2024-03-01,2024-03
TIMEOUT,-7363.332,2,30,697.0,2024-03-01,2024-03
TIMEOUT,-4363.332,3,5,697.0,2024-03-01,2024-03
TIMEOUT,-6363.332,3,10,697.0,2024-03-01,2024-03
TIMEOUT,-6363.332,3,15,697.0,2024-03-01,2024-03
TIMEOUT,-7363.332,3,20,697.0,2024-03-01,2024-03
TIMEOUT,-7363.332,3,30,697.0,2024-03-01,2024-03
TIMEOUT,-4363.332,5,5,697.0,2024-03-01,2024-03
TIMEOUT,-6363.332,5,10,697.0,2024-03-01,2024-03
TIMEOUT,-6363.332,5,15,697.0,2024-03-01,2024-03
TIMEOUT,-7363.332,5,20,697.0,2024-03-01,2024-03
TIMEOUT,-7363.332,5,30,697.0,2024-03-01,2024-03
TIMEOUT,-4363.332,8,5,697.0,2024-03-01,2024-03
TIMEOUT,-6363.332,8,10,697.0,2024-03-01,2024-03
TIMEOUT,-6363.332,8,15,697.0,2024-03-01,2024-03
TIMEOUT,-7363.332,8,20,697.0,2024-03-01,2024-03
