result,pnl,tick,date,month,stock
TP,3627.382,8,2026-04-30,2026-04,1503
TP,281.906,1,2026-04-30,2026-04,3045
TIMEOUT,-218.094,2,2026-04-30,2026-04,3045
TIMEOUT,-218.094,3,2026-04-30,2026-04,3045
TIMEOUT,-218.094,5,2026-04-30,2026-04,3045
TIMEOUT,-218.094,8,2026-04-30,2026-04,3045
TP,2359.4000000000005,1,2026-04-30,2026-04,5289
TP,7359.400000000001,2,2026-04-30,2026-04,5289
TIMEOUT,-107640.6,3,2026-04-30,2026-04,5289
TIMEOUT,-107640.6,5,2026-04-30,2026-04,5289
TIMEOUT,-107640.6,8,2026-04-30,2026-04,5289
TIMEOUT,-5336.432,1,2026-04-30,2026-04,1773
TIMEOUT,-5336.432,2,2026-04-30,2026-04,1773
TIMEOUT,-5336.432,3,2026-04-30,2026-04,1773
TIMEOUT,-5336.432,5,2026-04-30,2026-04,1773
TIMEOUT,-5336.432,8,2026-04-30,2026-04,1773
TP,270.17,1,2026-04-30,2026-04,5871
TP,770.1700000000001,2,2026-04-30,2026-04,5871
TIMEOUT,-2229.83,3,2026-04-30,2026-04,5871
TIMEOUT,-2229.83,5,2026-04-30,2026-04,5871
TIMEOUT,-2229.83,8,2026-04-30,2026-04,5871
TP,165.524,1,2026-04-30,2026-04,8454
TIMEOUT,-834.476,2,2026-04-30,2026-04,8454
TIMEOUT,-834.476,3,2026-04-30,2026-04,8454
TIMEOUT,-834.476,5,2026-04-30,2026-04,8454
TIMEOUT,-834.476,8,2026-04-30,2026-04,8454
TP,227.13800000000003,1,2026-04-30,2026-04,3231
TP,727.138,2,2026-04-30,2026-04,3231
TIMEOUT,-2772.862,3,2026-04-30,2026-04,3231
TIMEOUT,-2772.862,5,2026-04-30,2026-04,3231
TIMEOUT,-2772.862,8,2026-04-30,2026-04,3231
TP,208.55600000000004,1,2026-04-30,2026-04,1513
TP,708.556,2,2026-04-30,2026-04,1513
TP,1208.556,3,2026-04-30,2026-04,1513
TP,2208.556,5,2026-04-30,2026-04,1513
TIMEOUT,-791.444,8,2026-04-30,2026-04,1513
TP,233.98400000000004,1,2026-04-30,2026-04,2412
TP,733.984,2,2026-04-30,2026-04,2412
TIMEOUT,-266.01599999999996,3,2026-04-30,2026-04,2412
TIMEOUT,-266.01599999999996,5,2026-04-30,2026-04,2412
TIMEOUT,-266.01599999999996,8,2026-04-30,2026-04,2412
TIMEOUT,-2303.18,1,2026-04-30,2026-04,2645
TIMEOUT,-2303.18,2,2026-04-30,2026-04,2645
TIMEOUT,-2303.18,3,2026-04-30,2026-04,2645
TIMEOUT,-2303.18,5,2026-04-30,2026-04,2645
TIMEOUT,-2303.18,8,2026-04-30,2026-04,2645
TP,2828.84,1,2026-04-30,2026-04,6187
TP,7828.84,2,2026-04-30,2026-04,6187
TP,12828.84,3,2026-04-30,2026-04,6187
TP,22828.84,5,2026-04-30,2026-04,6187
TP,37828.84,8,2026-04-30,2026-04,6187
TP,211.49,1,2026-04-30,2026-04,5347
TP,711.49,2,2026-04-30,2026-04,5347
TP,1211.49,3,2026-04-30,2026-04,5347
TP,2211.49,5,2026-04-30,2026-04,5347
TP,3711.49,8,2026-04-30,2026-04,5347
TP,2339.84,1,2026-04-30,2026-04,2368
TP,7339.84,2,2026-04-30,2026-04,2368
TP,12339.84,3,2026-04-30,2026-04,2368
TP,22339.84,5,2026-04-30,2026-04,2368
TP,37339.84,8,2026-04-30,2026-04,2368
TP,239.85200000000003,1,2026-04-30,2026-04,5483
TP,739.8520000000001,2,2026-04-30,2026-04,5483
TP,1239.852,3,2026-04-30,2026-04,5483
TP,2239.852,5,2026-04-30,2026-04,5483
TIMEOUT,739.8520000000001,8,2026-04-30,2026-04,5483
TP,280.928,1,2026-04-30,2026-04,1815
TIMEOUT,-3719.072,2,2026-04-30,2026-04,1815
TIMEOUT,-3719.072,3,2026-04-30,2026-04,1815
TIMEOUT,-3719.072,5,2026-04-30,2026-04,1815
TIMEOUT,-3719.072,8,2026-04-30,2026-04,1815
TP,162.59000000000003,1,2026-05-08,2026-05,4919
TP,662.59,2,2026-05-08,2026-05,4919
TP,1162.5900000000001,3,2026-05-08,2026-05,4919
TP,2162.59,5,2026-05-08,2026-05,4919
TP,3662.59,8,2026-05-08,2026-05,4919
TP,2261.6,1,2026-05-08,2026-05,6274
TP,7261.6,2,2026-05-08,2026-05,6274
TP,12261.6,3,2026-05-08,2026-05,6274
TP,22261.6,5,2026-05-08,2026-05,6274
TP,37261.6,8,2026-05-08,2026-05,6274
TP,147.92000000000007,1,2026-05-08,2026-05,1785
TP,647.9200000000001,2,2026-05-08,2026-05,1785
TP,1147.92,3,2026-05-08,2026-05,1785
TP,2147.92,5,2026-05-08,2026-05,1785
TP,3647.92,8,2026-05-08,2026-05,1785
TP,150.85400000000004,1,2026-05-08,2026-05,5347
TP,650.854,2,2026-05-08,2026-05,5347
TP,1150.854,3,2026-05-08,2026-05,5347
TP,2150.8540000000003,5,2026-05-08,2026-05,5347
TP,3650.8540000000003,8,2026-05-08,2026-05,5347
TP,173.348,1,2026-05-08,2026-05,3042
TP,673.348,2,2026-05-08,2026-05,3042
TIMEOUT,-13326.652,3,2026-05-08,2026-05,3042
TIMEOUT,-13326.652,5,2026-05-08,2026-05,3042
TIMEOUT,-13326.652,8,2026-05-08,2026-05,3042
TP,1948.6400000000003,1,2026-05-08,2026-05,5289
TP,6948.64,2,2026-05-08,2026-05,5289
TP,11948.64,3,2026-05-08,2026-05,5289
TP,21948.64,5,2026-05-08,2026-05,5289
TP,36948.64,8,2026-05-08,2026-05,5289
TP,282.884,1,2026-05-08,2026-05,2344
TP,782.884,2,2026-05-08,2026-05,2344
TP,1282.884,3,2026-05-08,2026-05,2344
TP,2282.884,5,2026-05-08,2026-05,2344
TP,3782.884,8,2026-05-08,2026-05,2344
TP,126.404,1,2026-05-08,2026-05,8454
TP,626.404,2,2026-05-08,2026-05,8454
TP,1126.404,3,2026-05-08,2026-05,8454
TP,2126.404,5,2026-05-08,2026-05,8454
TP,3626.404,8,2026-05-08,2026-05,8454
TP,202.68800000000005,1,2026-05-08,2026-05,5483
TP,702.6880000000001,2,2026-05-08,2026-05,5483
TP,1202.688,3,2026-05-08,2026-05,5483
TP,2202.688,5,2026-05-08,2026-05,5483
TIMEOUT,-3297.312,8,2026-05-08,2026-05,5483
TIMEOUT,-12963.34,1,2026-05-08,2026-05,1590
TIMEOUT,-12963.34,2,2026-05-08,2026-05,1590
TIMEOUT,-12963.34,3,2026-05-08,2026-05,1590
TIMEOUT,-12963.34,5,2026-05-08,2026-05,1590
TIMEOUT,-12963.34,8,2026-05-08,2026-05,1590
TP,2339.84,1,2026-05-08,2026-05,5269
TP,7339.84,2,2026-05-08,2026-05,5269
TP,12339.84,3,2026-05-08,2026-05,5269
TP,22339.84,5,2026-05-08,2026-05,5269
TP,37339.84,8,2026-05-08,2026-05,5269
TP,1234.7000000000003,1,2026-05-08,2026-05,6805
TP,6234.700000000001,2,2026-05-08,2026-05,6805
TP,11234.7,3,2026-05-08,2026-05,6805
TP,21234.7,5,2026-05-08,2026-05,6805
TP,36234.7,8,2026-05-08,2026-05,6805
TP,298.53200000000004,1,2026-05-08,2026-05,2481
TP,798.532,2,2026-05-08,2026-05,2481
TP,1298.532,3,2026-05-08,2026-05,2481
TIMEOUT,-3701.468,5,2026-05-08,2026-05,2481
TIMEOUT,-3701.468,8,2026-05-08,2026-05,2481
TP,241.80800000000005,1,2026-05-08,2026-05,2385
TP,741.808,2,2026-05-08,2026-05,2385
TP,1241.808,3,2026-05-08,2026-05,2385
TP,2241.808,5,2026-05-08,2026-05,2385
TIMEOUT,1741.808,8,2026-05-08,2026-05,2385
TP,2691.92,1,2026-05-08,2026-05,6781
TP,7691.92,2,2026-05-08,2026-05,6781
TP,12691.92,3,2026-05-08,2026-05,6781
TP,22691.92,5,2026-05-08,2026-05,6781
TP,37691.92,8,2026-05-08,2026-05,6781
TP,187.04000000000002,1,2026-05-08,2026-05,2645
TP,687.04,2,2026-05-08,2026-05,2645
TP,1187.04,3,2026-05-08,2026-05,2645
TP,2187.04,5,2026-05-08,2026-05,2645
TP,3687.04,8,2026-05-08,2026-05,2645
TP,303.422,1,2026-05-08,2026-05,2377
TP,803.422,2,2026-05-08,2026-05,2377
TP,1303.422,3,2026-05-08,2026-05,2377
TP,2303.422,5,2026-05-08,2026-05,2377
TIMEOUT,-696.578,8,2026-05-08,2026-05,2377
TP,192.90800000000002,1,2026-05-08,2026-05,1513
TP,692.908,2,2026-05-08,2026-05,1513
TP,1192.908,3,2026-05-08,2026-05,1513
TP,2192.908,5,2026-05-08,2026-05,1513
TP,3692.908,8,2026-05-08,2026-05,1513
TP,154.76600000000002,1,2026-05-08,2026-05,1773
TP,654.7660000000001,2,2026-05-08,2026-05,1773
TP,1154.766,3,2026-05-08,2026-05,1773
TIMEOUT,-4345.234,5,2026-05-08,2026-05,1773
TIMEOUT,-4345.234,8,2026-05-08,2026-05,1773
TIMEOUT,-132855.76,1,2026-05-08,2026-05,2368
TIMEOUT,-132855.76,2,2026-05-08,2026-05,2368
TIMEOUT,-132855.76,3,2026-05-08,2026-05,2368
TIMEOUT,-132855.76,5,2026-05-08,2026-05,2368
TIMEOUT,-132855.76,8,2026-05-08,2026-05,2368
TP,192.90800000000002,1,2026-05-08,2026-05,2597
TIMEOUT,-1307.092,2,2026-05-08,2026-05,2597
TIMEOUT,-1307.092,3,2026-05-08,2026-05,2597
TIMEOUT,-1307.092,5,2026-05-08,2026-05,2597
TIMEOUT,-1307.092,8,2026-05-08,2026-05,2597
TP,284.84000000000003,1,2026-05-08,2026-05,3045
TIMEOUT,-215.16,2,2026-05-08,2026-05,3045
TIMEOUT,-215.16,3,2026-05-08,2026-05,3045
TIMEOUT,-215.16,5,2026-05-08,2026-05,3045
TIMEOUT,-215.16,8,2026-05-08,2026-05,3045
TP,1841.06,1,2026-05-08,2026-05,3491
TP,6841.0599999999995,2,2026-05-08,2026-05,3491
TP,11841.06,3,2026-05-08,2026-05,3491
TP,21841.06,5,2026-05-08,2026-05,3491
TP,36841.06,8,2026-05-08,2026-05,3491
TIMEOUT,-222.98399999999998,1,2026-05-08,2026-05,9917
TIMEOUT,-222.98399999999998,2,2026-05-08,2026-05,9917
TIMEOUT,-222.98399999999998,3,2026-05-08,2026-05,9917
TIMEOUT,-222.98399999999998,5,2026-05-08,2026-05,9917
TIMEOUT,-222.98399999999998,8,2026-05-08,2026-05,9917
TP,214.42399999999998,1,2026-05-08,2026-05,3231
TP,714.424,2,2026-05-08,2026-05,3231
TP,1214.424,3,2026-05-08,2026-05,3231
TP,2214.424,5,2026-05-08,2026-05,3231
TIMEOUT,214.42399999999998,8,2026-05-08,2026-05,3231
TP,233.98400000000004,1,2026-05-08,2026-05,2412
TIMEOUT,233.98400000000004,2,2026-05-08,2026-05,2412
TIMEOUT,233.98400000000004,3,2026-05-08,2026-05,2412
TIMEOUT,233.98400000000004,5,2026-05-08,2026-05,2412
TIMEOUT,233.98400000000004,8,2026-05-08,2026-05,2412
TP,293.64200000000005,1,2026-05-08,2026-05,3702
TP,793.642,2,2026-05-08,2026-05,3702
TP,1293.642,3,2026-05-08,2026-05,3702
TP,2293.642,5,2026-05-08,2026-05,3702
TP,3793.642,8,2026-05-08,2026-05,3702
TP,298.53200000000004,1,2026-05-08,2026-05,6919
TP,798.532,2,2026-05-08,2026-05,6919
TP,1298.532,3,2026-05-08,2026-05,6919
TIMEOUT,798.532,5,2026-05-08,2026-05,6919
TIMEOUT,798.532,8,2026-05-08,2026-05,6919
TIMEOUT,-3225.918,1,2026-05-08,2026-05,5871
TIMEOUT,-3225.918,2,2026-05-08,2026-05,5871
TIMEOUT,-3225.918,3,2026-05-08,2026-05,5871
TIMEOUT,-3225.918,5,2026-05-08,2026-05,5871
TIMEOUT,-3225.918,8,2026-05-08,2026-05,5871
TP,263.32400000000007,1,2026-05-14,2026-05,2377
TP,763.3240000000001,2,2026-05-14,2026-05,2377
TP,1263.324,3,2026-05-14,2026-05,2377
TP,2263.324,5,2026-05-14,2026-05,2377
TIMEOUT,-4236.676,8,2026-05-14,2026-05,2377
TP,163.56800000000004,1,2026-05-14,2026-05,2337
TP,663.568,2,2026-05-14,2026-05,2337
TP,1163.568,3,2026-05-14,2026-05,2337
TP,2163.568,5,2026-05-14,2026-05,2337
TP,3663.568,8,2026-05-14,2026-05,2337
TP,244.74200000000002,1,2026-05-14,2026-05,2481
TP,744.742,2,2026-05-14,2026-05,2481
TP,1244.742,3,2026-05-14,2026-05,2481
TP,2244.742,5,2026-05-14,2026-05,2481
TIMEOUT,-15255.258,8,2026-05-14,2026-05,2481
TP,119.55800000000005,1,2026-05-14,2026-05,8454
TP,619.558,2,2026-05-14,2026-05,8454
TP,1119.558,3,2026-05-14,2026-05,8454
TIMEOUT,-3880.442,5,2026-05-14,2026-05,8454
TIMEOUT,-3880.442,8,2026-05-14,2026-05,8454
TP,2965.76,1,2026-05-14,2026-05,2404
TP,7965.76,2,2026-05-14,2026-05,2404
TP,12965.76,3,2026-05-14,2026-05,2404
TIMEOUT,7965.76,5,2026-05-14,2026-05,2404
TIMEOUT,7965.76,8,2026-05-14,2026-05,2404
TP,281.906,1,2026-05-14,2026-05,3045
TP,781.906,2,2026-05-14,2026-05,3045
TP,1281.906,3,2026-05-14,2026-05,3045
TP,2281.906,5,2026-05-14,2026-05,3045
TIMEOUT,3281.906,8,2026-05-14,2026-05,3045
TP,233.00600000000003,1,2026-05-14,2026-05,2412
TP,733.0060000000001,2,2026-05-14,2026-05,2412
TP,1233.006,3,2026-05-14,2026-05,2412
TIMEOUT,733.0060000000001,5,2026-05-14,2026-05,2412
TIMEOUT,733.0060000000001,8,2026-05-14,2026-05,2412
TP,2877.7400000000002,1,2026-05-14,2026-05,3324
TP,7877.74,2,2026-05-14,2026-05,3324
TIMEOUT,-72122.26,3,2026-05-14,2026-05,3324
TIMEOUT,-72122.26,5,2026-05-14,2026-05,3324
TIMEOUT,-72122.26,8,2026-05-14,2026-05,3324
TIMEOUT,-1222.984,1,2026-05-14,2026-05,9917
TIMEOUT,-1222.984,2,2026-05-14,2026-05,9917
TIMEOUT,-1222.984,3,2026-05-14,2026-05,9917
TIMEOUT,-1222.984,5,2026-05-14,2026-05,9917
TIMEOUT,-1222.984,8,2026-05-14,2026-05,9917
TP,251.58800000000002,1,2026-05-14,2026-05,2344
TP,751.588,2,2026-05-14,2026-05,2344
TP,1251.588,3,2026-05-14,2026-05,2344
TP,2251.588,5,2026-05-14,2026-05,2344
TP,3751.588,8,2026-05-14,2026-05,2344
TP,2496.32,1,2026-05-14,2026-05,6187
TIMEOUT,-142503.68,2,2026-05-14,2026-05,6187
TIMEOUT,-142503.68,3,2026-05-14,2026-05,6187
TIMEOUT,-142503.68,5,2026-05-14,2026-05,6187
TIMEOUT,-142503.68,8,2026-05-14,2026-05,6187
TIMEOUT,-3854.036,1,2026-05-14,2026-05,1773
TIMEOUT,-3854.036,2,2026-05-14,2026-05,1773
TIMEOUT,-3854.036,3,2026-05-14,2026-05,1773
TIMEOUT,-3854.036,5,2026-05-14,2026-05,1773
TIMEOUT,-3854.036,8,2026-05-14,2026-05,1773
TIMEOUT,-32894.88,1,2026-05-14,2026-05,6274
TIMEOUT,-32894.88,2,2026-05-14,2026-05,6274
TIMEOUT,-32894.88,3,2026-05-14,2026-05,6274
TIMEOUT,-32894.88,5,2026-05-14,2026-05,6274
TIMEOUT,-32894.88,8,2026-05-14,2026-05,6274
TP,193.88600000000002,1,2026-05-14,2026-05,2645
TP,693.886,2,2026-05-14,2026-05,2645
TP,1193.886,3,2026-05-14,2026-05,2645
TIMEOUT,-3806.114,5,2026-05-14,2026-05,2645
TIMEOUT,-3806.114,8,2026-05-14,2026-05,2645
TP,225.18200000000007,1,2026-05-14,2026-05,3231
TP,725.182,2,2026-05-14,2026-05,3231
TIMEOUT,-2774.8179999999998,3,2026-05-14,2026-05,3231
TIMEOUT,-2774.8179999999998,5,2026-05-14,2026-05,3231
TIMEOUT,-2774.8179999999998,8,2026-05-14,2026-05,3231
TP,188.01800000000003,1,2026-05-14,2026-05,2597
TP,688.018,2,2026-05-14,2026-05,2597
TIMEOUT,-1811.982,3,2026-05-14,2026-05,2597
TIMEOUT,-1811.982,5,2026-05-14,2026-05,2597
TIMEOUT,-1811.982,8,2026-05-14,2026-05,2597
TP,193.88600000000002,1,2026-05-14,2026-05,1513
TIMEOUT,-3806.114,2,2026-05-14,2026-05,1513
TIMEOUT,-3806.114,3,2026-05-14,2026-05,1513
TIMEOUT,-3806.114,5,2026-05-14,2026-05,1513
TIMEOUT,-3806.114,8,2026-05-14,2026-05,1513
TP,1332.5000000000005,1,2026-05-14,2026-05,6805
TP,6332.5,2,2026-05-14,2026-05,6805
TIMEOUT,-98667.5,3,2026-05-14,2026-05,6805
TIMEOUT,-98667.5,5,2026-05-14,2026-05,6805
TIMEOUT,-98667.5,8,2026-05-14,2026-05,6805
TP,167.48000000000002,1,2026-05-14,2026-05,5347
TP,667.48,2,2026-05-14,2026-05,5347
TP,1167.48,3,2026-05-14,2026-05,5347
TP,2167.48,5,2026-05-14,2026-05,5347
TP,3667.48,8,2026-05-14,2026-05,5347
TP,1322.7200000000003,1,2026-05-14,2026-05,5289
TP,6322.72,2,2026-05-14,2026-05,5289
TP,11322.720000000001,3,2026-05-14,2026-05,5289
TP,21322.72,5,2026-05-14,2026-05,5289
TP,36322.72,8,2026-05-14,2026-05,5289
TP,289.73,1,2026-05-14,2026-05,5871
TP,789.73,2,2026-05-14,2026-05,5871
TP,1289.73,3,2026-05-14,2026-05,5871
TIMEOUT,289.73,5,2026-05-14,2026-05,5871
TIMEOUT,289.73,8,2026-05-14,2026-05,5871
TIMEOUT,-103051.36,1,2026-05-14,2026-05,8210
TIMEOUT,-103051.36,2,2026-05-14,2026-05,8210
TIMEOUT,-103051.36,3,2026-05-14,2026-05,8210
TIMEOUT,-103051.36,5,2026-05-14,2026-05,8210
TIMEOUT,-103051.36,8,2026-05-14,2026-05,8210
TP,210.51200000000006,1,2026-05-14,2026-05,3042
TP,710.5120000000001,2,2026-05-14,2026-05,3042
TP,1210.5120000000002,3,2026-05-14,2026-05,3042
TIMEOUT,1210.5120000000002,5,2026-05-14,2026-05,3042
TIMEOUT,1210.5120000000002,8,2026-05-14,2026-05,3042
TP,290.708,1,2026-05-14,2026-05,1815
TP,790.7080000000001,2,2026-05-14,2026-05,1815
TP,1290.708,3,2026-05-14,2026-05,1815
TP,2290.708,5,2026-05-14,2026-05,1815
TIMEOUT,-709.2919999999999,8,2026-05-14,2026-05,1815
TP,1528.1000000000004,1,2026-05-14,2026-05,3491
TIMEOUT,-153471.9,2,2026-05-14,2026-05,3491
TIMEOUT,-153471.9,3,2026-05-14,2026-05,3491
TIMEOUT,-153471.9,5,2026-05-14,2026-05,3491
TIMEOUT,-153471.9,8,2026-05-14,2026-05,3491
TIMEOUT,-57102.7,1,2026-05-14,2026-05,3163
TIMEOUT,-57102.7,2,2026-05-14,2026-05,3163
TIMEOUT,-57102.7,3,2026-05-14,2026-05,3163
TIMEOUT,-57102.7,5,2026-05-14,2026-05,3163
TIMEOUT,-57102.7,8,2026-05-14,2026-05,3163
TP,189.97400000000005,1,2026-05-14,2026-05,1785
TIMEOUT,-9810.026,2,2026-05-14,2026-05,1785
TIMEOUT,-9810.026,3,2026-05-14,2026-05,1785
TIMEOUT,-9810.026,5,2026-05-14,2026-05,1785
TIMEOUT,-9810.026,8,2026-05-14,2026-05,1785
TP,2946.2000000000003,1,2026-05-14,2026-05,8996
TP,7946.200000000001,2,2026-05-14,2026-05,8996
TP,12946.2,3,2026-05-14,2026-05,8996
TP,22946.2,5,2026-05-14,2026-05,8996
TP,37946.2,8,2026-05-14,2026-05,8996
TP,2261.6,1,2026-05-14,2026-05,2368
TP,7261.6,2,2026-05-14,2026-05,2368
TP,12261.6,3,2026-05-14,2026-05,2368
TP,22261.6,5,2026-05-14,2026-05,2368
TP,37261.6,8,2026-05-14,2026-05,2368
TP,283.862,1,2026-05-14,2026-05,3702
TP,783.8620000000001,2,2026-05-14,2026-05,3702
TP,1283.862,3,2026-05-14,2026-05,3702
TP,2283.862,5,2026-05-14,2026-05,3702
TP,3783.862,8,2026-05-14,2026-05,3702
TP,240.83000000000004,1,2026-05-15,2026-05,2344
TP,740.83,2,2026-05-15,2026-05,2344
TP,1240.83,3,2026-05-15,2026-05,2344
TP,2240.83,5,2026-05-15,2026-05,2344
TP,3740.83,8,2026-05-15,2026-05,2344
TP,280.928,1,2026-05-15,2026-05,2303
TP,780.928,2,2026-05-15,2026-05,2303
TP,1280.9279999999999,3,2026-05-15,2026-05,2303
TP,2280.928,5,2026-05-15,2026-05,2303
TP,3780.928,8,2026-05-15,2026-05,2303
TP,2163.8,1,2026-05-15,2026-05,2368
TIMEOUT,-162836.2,2,2026-05-15,2026-05,2368
TIMEOUT,-162836.2,3,2026-05-15,2026-05,2368
TIMEOUT,-162836.2,5,2026-05-15,2026-05,2368
TIMEOUT,-162836.2,8,2026-05-15,2026-05,2368
TP,296.576,1,2026-05-15,2026-05,3005
TIMEOUT,-4703.424,2,2026-05-15,2026-05,3005
TIMEOUT,-4703.424,3,2026-05-15,2026-05,3005
TIMEOUT,-4703.424,5,2026-05-15,2026-05,3005
TIMEOUT,-4703.424,8,2026-05-15,2026-05,3005
TP,1352.0600000000004,1,2026-05-15,2026-05,5289
TP,6352.06,2,2026-05-15,2026-05,5289
TIMEOUT,-108647.94,3,2026-05-15,2026-05,5289
TIMEOUT,-108647.94,5,2026-05-15,2026-05,5289
TIMEOUT,-108647.94,8,2026-05-15,2026-05,5289
TP,145.96400000000006,1,2026-05-15,2026-05,5347
TP,645.964,2,2026-05-15,2026-05,5347
TP,1145.964,3,2026-05-15,2026-05,5347
TP,2145.964,5,2026-05-15,2026-05,5347
TIMEOUT,-4854.036,8,2026-05-15,2026-05,5347
TP,2907.08,1,2026-05-15,2026-05,8996
TP,7907.08,2,2026-05-15,2026-05,8996
TP,12907.08,3,2026-05-15,2026-05,8996
TP,22907.08,5,2026-05-15,2026-05,8996
TIMEOUT,-32092.92,8,2026-05-15,2026-05,8996
TP,301.466,1,2026-05-15,2026-05,2441
TP,801.466,2,2026-05-15,2026-05,2441
TP,1301.466,3,2026-05-15,2026-05,2441
TP,2301.466,5,2026-05-15,2026-05,2441
TP,3801.466,8,2026-05-15,2026-05,2441
TIMEOUT,-153696.84,1,2026-05-15,2026-05,6442
TIMEOUT,-153696.84,2,2026-05-15,2026-05,6442
TIMEOUT,-153696.84,3,2026-05-15,2026-05,6442
TIMEOUT,-153696.84,5,2026-05-15,2026-05,6442
TIMEOUT,-153696.84,8,2026-05-15,2026-05,6442
TP,201.70999999999998,1,2026-05-15,2026-05,5483
TIMEOUT,-12298.29,2,2026-05-15,2026-05,5483
TIMEOUT,-12298.29,3,2026-05-15,2026-05,5483
TIMEOUT,-12298.29,5,2026-05-15,2026-05,5483
TIMEOUT,-12298.29,8,2026-05-15,2026-05,5483
TP,275.06000000000006,1,2026-05-15,2026-05,3045
TIMEOUT,-724.9399999999999,2,2026-05-15,2026-05,3045
TIMEOUT,-724.9399999999999,3,2026-05-15,2026-05,3045
TIMEOUT,-724.9399999999999,5,2026-05-15,2026-05,3045
TIMEOUT,-724.9399999999999,8,2026-05-15,2026-05,3045
TP,2056.2200000000003,1,2026-05-15,2026-05,5269
TP,7056.22,2,2026-05-15,2026-05,5269
TP,12056.220000000001,3,2026-05-15,2026-05,5269
TIMEOUT,-52943.78,5,2026-05-15,2026-05,5269
TIMEOUT,-52943.78,8,2026-05-15,2026-05,5269
TP,2916.86,1,2026-05-15,2026-05,2404
TP,7916.860000000001,2,2026-05-15,2026-05,2404
TP,12916.86,3,2026-05-15,2026-05,2404
TIMEOUT,-67083.14,5,2026-05-15,2026-05,2404
TIMEOUT,-67083.14,8,2026-05-15,2026-05,2404
TP,211.49,1,2026-05-15,2026-05,3042
TP,711.49,2,2026-05-15,2026-05,3042
TP,1211.49,3,2026-05-15,2026-05,3042
TP,2211.49,5,2026-05-15,2026-05,3042
TP,3711.49,8,2026-05-15,2026-05,3042
TP,275.06000000000006,1,2026-05-15,2026-05,2377
TP,775.0600000000001,2,2026-05-15,2026-05,2377
TP,1275.06,3,2026-05-15,2026-05,2377
TP,2275.06,5,2026-05-15,2026-05,2377
TIMEOUT,-3224.94,8,2026-05-15,2026-05,2377
TP,289.73,1,2026-05-15,2026-05,1815
TP,789.73,2,2026-05-15,2026-05,1815
TIMEOUT,-5210.27,3,2026-05-15,2026-05,1815
TIMEOUT,-5210.27,5,2026-05-15,2026-05,1815
TIMEOUT,-5210.27,8,2026-05-15,2026-05,1815
TP,171.39200000000005,1,2026-05-15,2026-05,2337
TIMEOUT,-5828.608,2,2026-05-15,2026-05,2337
TIMEOUT,-5828.608,3,2026-05-15,2026-05,2337
TIMEOUT,-5828.608,5,2026-05-15,2026-05,2337
TIMEOUT,-5828.608,8,2026-05-15,2026-05,2337
TP,287.774,1,2026-05-15,2026-05,5871
TP,787.774,2,2026-05-15,2026-05,5871
TIMEOUT,-2712.226,3,2026-05-15,2026-05,5871
TIMEOUT,-2712.226,5,2026-05-15,2026-05,5871
TIMEOUT,-2712.226,8,2026-05-15,2026-05,5871
TIMEOUT,-4222.984,1,2026-05-15,2026-05,3702
TIMEOUT,-4222.984,2,2026-05-15,2026-05,3702
TIMEOUT,-4222.984,3,2026-05-15,2026-05,3702
TIMEOUT,-4222.984,5,2026-05-15,2026-05,3702
TIMEOUT,-4222.984,8,2026-05-15,2026-05,3702
TP,231.05,1,2026-05-15,2026-05,2412
TIMEOUT,231.05,2,2026-05-15,2026-05,2412
TIMEOUT,231.05,3,2026-05-15,2026-05,2412
TIMEOUT,231.05,5,2026-05-15,2026-05,2412
TIMEOUT,231.05,8,2026-05-15,2026-05,2412
TIMEOUT,-137816.64,1,2026-05-15,2026-05,6274
TIMEOUT,-137816.64,2,2026-05-15,2026-05,6274
TIMEOUT,-137816.64,3,2026-05-15,2026-05,6274
TIMEOUT,-137816.64,5,2026-05-15,2026-05,6274
TIMEOUT,-137816.64,8,2026-05-15,2026-05,6274
TIMEOUT,-1221.028,1,2026-05-15,2026-05,9917
TIMEOUT,-1221.028,2,2026-05-15,2026-05,9917
TIMEOUT,-1221.028,3,2026-05-15,2026-05,9917
TIMEOUT,-1221.028,5,2026-05-15,2026-05,9917
TIMEOUT,-1221.028,8,2026-05-15,2026-05,9917
TP,2770.1600000000003,1,2026-05-15,2026-05,4749
TIMEOUT,-127229.84,2,2026-05-15,2026-05,4749
TIMEOUT,-127229.84,3,2026-05-15,2026-05,4749
TIMEOUT,-127229.84,5,2026-05-15,2026-05,4749
TIMEOUT,-127229.84,8,2026-05-15,2026-05,4749
TIMEOUT,-12885.099999999999,1,2026-05-15,2026-05,1590
TIMEOUT,-12885.099999999999,2,2026-05-15,2026-05,1590
TIMEOUT,-12885.099999999999,3,2026-05-15,2026-05,1590
TIMEOUT,-12885.099999999999,5,2026-05-15,2026-05,1590
TIMEOUT,-12885.099999999999,8,2026-05-15,2026-05,1590
TP,149.87600000000003,1,2026-05-15,2026-05,1773
TP,649.876,2,2026-05-15,2026-05,1773
TP,1149.876,3,2026-05-15,2026-05,1773
TP,2149.876,5,2026-05-15,2026-05,1773
TIMEOUT,-3850.124,8,2026-05-15,2026-05,1773
TIMEOUT,-71995.12,1,2026-05-15,2026-05,3163
TIMEOUT,-71995.12,2,2026-05-15,2026-05,3163
TIMEOUT,-71995.12,3,2026-05-15,2026-05,3163
TIMEOUT,-71995.12,5,2026-05-15,2026-05,3163
